id,altitude,heading,latitude,longitude
327d3216,0,271,43.442,39.928
327d1407,0,302,43.439,39.929
327d9077,0,64,43.448,39.947
327d4c4e,0,338,43.45,39.948
327ceccc,12425,270,43.616,40.071
327d81d9,20025,48,44.056,40.435
327cf7b9,35000,95,41.807,40.593
327d0e31,37000,93,41.799,40.692
327d43b4,33000,92,41.785,41.042
327d7e87,33875,90,43.99,41.6
327d17b8,35000,92,41.692,42.104
327d3a04,38000,273,41.674,38.767
327cf18b,33000,91,41.855,39.206
327d5657,35000,92,41.834,39.848
327d0712,0,140,43.442,39.928
327d2c6f,0,334,43.442,39.928
327d3216,0,271,43.442,39.928
327d1407,0,302,43.439,39.929
327d9688,0,318,43.446,39.939
327d4c4e,0,338,43.45,39.948
327d9077,0,64,43.449,39.949
327ceccc,12425,270,43.616,40.003
327d81d9,20025,46,44.089,40.485
327cf7b9,35000,96,41.807,40.579
327d0e31,37000,96,41.794,40.737
327d43b4,33000,92,41.783,41.104
327d7e87,34875,89,43.99,41.639
327d17b8,35000,92,41.69,42.171
327d5bc2,35000,98,42.047,37.478
327d3a04,38000,273,41.679,38.633
327cf18b,33000,91,41.853,39.35
327d85d2,16525,245,43.763,39.708
327d0712,0,140,43.442,39.928
327d2c6f,0,121,43.442,39.928
327d3216,0,271,43.442,39.928
327d1407,0,302,43.439,39.929
327ceccc,12425,270,43.616,39.939
327d9688,0,180,43.446,39.939
327d4c4e,0,338,43.45,39.948
327d9077,0,64,43.449,39.951
327d5657,35000,92,41.828,40.003
327d81d9,20025,43,44.14,40.556
327cf7b9,35000,96,41.794,40.746
327d0e31,37000,96,41.789,40.803
327d43b4,33000,92,41.781,41.198
327d7e87,34875,89,43.991,41.716
327d17b8,35000,92,41.687,42.271
327d5bc2,35000,94,42.037,37.642
327d3a04,38000,273,41.681,38.58
327cf18b,33000,91,41.852,39.449
327d85d2,16525,245,43.741,39.643
327ceccc,12425,270,43.616,39.874
327d2c6f,0,233,43.441,39.926
327d0712,0,140,43.442,39.928
327d3216,0,271,43.442,39.928
327d1407,0,302,43.439,39.929
327d9688,0,288,43.446,39.939
327d4c4e,0,338,43.45,39.948
327d9077,0,64,43.45,39.952
327d5657,35000,92,41.826,40.039
327d81d9,20025,40,44.193,40.623
327cf7b9,35000,96,41.786,40.85
327d0e31,37000,96,41.782,40.919
327d43b4,33000,90,41.779,41.303
327d7e87,34875,89,43.992,41.815
327d17b8,35000,97,41.666,42.293
327d5bc2,35000,94,42.029,37.762
327d3a04,38000,273,41.682,38.533
327cf18b,33000,91,41.849,39.41
327d85d2,16525,245,43.72,39.58
327ceccc,12425,270,43.616,39.874
327d2c6f,0,149,43.44,39.925
327d0712,0,140,43.442,39.928
327d3216,0,271,43.442,39.928
327d1407,0,302,43.439,39.929
327d9688,0,239,43.446,39.939
327d4c4e,0,338,43.45,39.948
327d9077,0,64,43.45,39.954
327d5657,35000,92,41.823,40.151
327d81d9,20025,38,44.25,40.687
327cf7b9,35000,96,41.785,40.86
327d0e31,37000,96,41.775,41.023
327d43b4,33000,87,41.78,41.413
327d7e87,36450,89,43.99,41.891
327d55d6,32000,303,41.98,42.358
327d5bc2,35000,94,42.025,37.814
327d3a04,38000,273,41.686,38.422
327d85d2,16525,245,43.698,39.517
327cf18b,33000,91,41.847,39.553
327ceccc,12425,270,43.616,39.874
327d2c6f,0,149,43.44,39.925
327d0712,0,140,43.442,39.928
327d3216,0,271,43.442,39.928
327d1407,0,302,43.439,39.929
327d9688,0,338,43.446,39.939
327d4c4e,0,338,43.45,39.948
327d9077,0,98,43.451,39.955
327d5657,35000,92,41.816,40.285
327d81d9,20025,38,44.288,40.728
327cf7b9,35000,96,41.777,40.962
327d0e31,37000,96,41.763,41.167
327d43b4,33000,85,41.784,41.487
327d7e87,36450,89,43.992,42.029
327d55d6,32000,302,42.014,42.288
327d5bc2,35000,94,42.017,37.949
327d3a04,38000,273,41.689,38.324
327d85d2,16525,245,43.684,39.474
327cf18b,33000,91,41.845,39.652
327d0712,0,140,43.442,39.928
327d3216,0,271,43.442,39.928
327d1407,0,302,43.439,39.929
327d9688,0,89,43.446,39.939
327d4c4e,0,338,43.45,39.948
327d9077,0,109,43.451,39.955
327d5657,35000,92,41.808,40.48
327cf7b9,35000,96,41.772,41.026
327d81d9,28650,38,44.089,41.331
327d0e31,37000,96,41.743,41.349
327d43b4,33000,82,41.792,41.597
327d7e87,37025,89,43.991,42.152
327d55d6,32000,301,42.048,42.217
327d5bc2,35000,94,42.012,38.011
327d3a04,38000,273,41.692,38.268
327d85d2,16525,245,43.663,39.411
327cf18b,33000,91,41.833,39.87
327d0712,0,140,43.442,39.928
327d3216,0,271,43.442,39.928
327d1407,0,302,43.439,39.929
327d9688,0,89,43.446,39.939
327d4c4e,0,338,43.45,39.948
327d9077,0,135,43.45,39.955
327cfbfa,0,30,43.453,39.958
327d5657,35000,92,41.805,40.589
327cf7b9,35000,96,41.764,41.13
327d0e31,37000,96,41.737,41.423
327d81d9,29075,77,44.119,41.521
327d43b4,33000,79,41.805,41.706
327d55d6,32025,300,42.08,42.146
327d7e87,37000,90,43.99,42.265
327d5bc2,35000,94,42.009,38.084
327d3a04,38000,273,41.692,38.246
327d85d2,16525,245,43.642,39.348
327d0712,0,140,43.442,39.928
327d3216,0,271,43.442,39.928
327d1407,0,302,43.439,39.929
327d9688,0,22,43.446,39.939
327d99d9,0,300,43.449,39.945
327d4c4e,0,338,43.45,39.948
327d9077,0,213,43.45,39.956
327cfbfa,0,261,43.453,39.958
327cf18b,33000,93,41.824,40.073
327d5657,35000,92,41.802,40.637
327cf7b9,35000,96,41.758,41.196
327d0e31,37000,96,41.731,41.487
327d81d9,29900,85,44.115,41.582
327d43b4,33000,94,41.73,41.953
327d55d6,32000,300,42.108,42.081
327d01d2,32975,93,41.897,37.456
327d3a04,38000,272,41.695,38.148
327d5bc2,35000,94,41.999,38.22
327d85d2,16525,245,43.627,39.306
327d0712,0,140,43.442,39.928
327d3216,0,271,43.442,39.928
327d1407,0,302,43.439,39.929
327d9688,0,271,43.446,39.939
327d99d9,0,326,43.449,39.946
327d4c4e,0,338,43.45,39.948
327d9077,0,244,43.448,39.951
327cfbfa,0,239,43.452,39.956
327cf18b,33000,93,41.82,40.2
327d5657,35000,92,41.8,40.737
327cf7b9,35000,96,41.751,41.295
327d0e31,37000,96,41.726,41.539
327d81d9,29900,85,44.121,41.686
327d55d6,32000,300,42.146,41.997
327d43b4,33000,94,41.724,42.083
327d01d2,33025,91,41.9,37.414
327d3a04,38000,272,41.698,38.065
327d5bc2,35000,94,41.994,38.279
327d85d2,16525,245,43.627,39.306
327d9a90,0,140,43.442,39.928
327d3216,0,271,43.442,39.928
327d9077,175,245,43.44,39.928
327d1407,0,302,43.439,39.929
327d9688,0,180,43.446,39.939
327d99d9,0,340,43.448,39.946
327d4c4e,0,338,43.45,39.948
327cfbfa,0,239,43.451,39.954
327cf18b,33000,93,41.816,40.27
327d5657,35000,92,41.798,40.804
327cf7b9,35000,96,41.721,41.626
327d0e31,37000,97,41.714,41.681
327d81d9,29900,85,44.128,41.785
327d55d6,32025,300,42.175,41.928
327d43b4,33000,94,41.719,42.176
327d3cc3,39000,91,41.88,38.328
327d9038,31000,91,41.872,38.674
327d9e72,11775,70,43.27,39.086
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dc4e7,0,334,43.446,39.939
327dd444,0,0,43.445,39.939
327bcc0f,35000,92,41.833,39.942
327dca6a,0,180,43.448,39.942
327d09b3,0,300,43.448,39.947
327d4c4e,0,338,43.45,39.948
327d8a02,28975,74,44.074,41.393
327ce9db,9275,122,42.109,41.831
327d2939,2425,80,42.155,42.309
327d3cc3,39000,91,41.878,38.432
327d9038,31025,91,41.867,38.839
327d9e72,11775,71,43.289,39.158
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dd444,0,194,43.445,39.939
327dc4e7,0,334,43.446,39.939
327dca6a,0,180,43.448,39.942
327d09b3,0,284,43.448,39.947
327d4c4e,0,338,43.45,39.948
327bcc0f,35000,92,41.83,40.042
327d8a02,28975,77,44.093,41.505
327ce9db,8950,123,42.092,41.867
327d2939,2050,80,42.158,42.335
327d3cc3,39000,91,41.876,38.483
327d9038,31025,91,41.866,38.938
327d9e72,11775,71,43.306,39.231
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dd444,0,194,43.445,39.939
327dca6a,0,180,43.448,39.942
327d09b3,0,284,43.448,39.947
327d4c4e,0,338,43.45,39.948
327bcc0f,34975,92,41.818,40.253
327d8a02,28975,79,44.109,41.618
327ce9db,8475,89,42.077,41.908
327d3cc3,39000,91,41.874,38.621
327d9038,31000,91,41.861,39.057
327d9e72,11775,72,43.317,39.279
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dca6a,0,180,43.448,39.942
327d4c4e,0,338,43.45,39.948
327bcc0f,35000,92,41.816,40.307
327d8a02,28975,80,44.118,41.694
327ce9db,7900,71,42.085,41.943
327d3cc3,39000,91,41.873,38.689
327d9038,31000,91,41.857,39.214
327d9e72,11775,72,43.333,39.352
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dca6a,0,180,43.448,39.942
327d4c4e,0,338,43.45,39.948
327bcc0f,35000,93,41.809,40.463
327d8a02,28975,80,44.132,41.808
327ce9db,7350,71,42.092,41.975
327d3cc3,39000,91,41.868,38.761
327d9038,31000,91,41.854,39.275
327d9e72,11775,72,43.333,39.352
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dca6a,0,180,43.448,39.942
327d4c4e,0,338,43.45,39.948
327bcc0f,34975,93,41.805,40.557
327d8a02,28975,80,44.14,41.884
327ce9db,6675,71,42.102,42.013
327d3cc3,39000,91,41.866,38.873
327d9e72,11775,72,43.333,39.352
327d9038,30975,91,41.849,39.412
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dca6a,0,180,43.448,39.942
327d4c4e,0,338,43.45,39.948
327bcc0f,34975,93,41.801,40.659
327d8a02,28975,82,44.153,41.998
327ce9db,6100,70,42.11,42.047
327d3cc3,39000,91,41.865,38.975
327d9e72,11775,72,43.333,39.352
327d9038,30975,91,41.847,39.467
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dd444,0,194,43.446,39.94
327dca6a,0,180,43.448,39.942
327d4c4e,0,338,43.45,39.948
327bcc0f,35000,93,41.798,40.714
327ce9db,5525,70,42.119,42.082
327d8a02,15075,74,44.192,42.131
327d3cc3,39000,91,41.853,39.245
327d9e72,11775,72,43.333,39.352
327d9038,31000,91,41.844,39.539
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dd444,0,64,43.446,39.942
327dca6a,0,180,43.448,39.942
327d4c4e,0,338,43.45,39.948
327bcc0f,35000,93,41.795,40.793
327ce9db,4925,68,42.129,42.117
327d8a02,13975,74,44.207,42.202
327d3cc3,39000,91,41.85,39.327
327d9e72,11775,72,43.333,39.352
327d9038,31000,91,41.842,39.621
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dca6a,0,180,43.448,39.942
327dd743,0,334,43.448,39.942
327dd444,0,65,43.446,39.942
327d4c4e,0,338,43.45,39.948
327bcc0f,35000,93,41.79,40.888
327ce9db,4575,79,42.135,42.149
327d8a02,12525,74,44.222,42.277
327d3cc3,39000,91,41.85,39.34
327d9e72,11775,72,43.333,39.352
327d9038,31050,91,41.839,39.678
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dca6a,0,180,43.448,39.942
327dd743,0,334,43.448,39.942
327dd444,0,63,43.448,39.947
327d4c4e,0,338,43.45,39.948
327bcc0f,35000,93,41.786,40.992
327ce9db,4225,81,42.139,42.185
327d8a02,11325,74,44.236,42.344
327d9e72,11775,72,43.333,39.352
327d3cc3,39000,91,41.844,39.515
327d9038,31050,91,41.838,39.776
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dca6a,0,180,43.448,39.942
327dd743,0,334,43.448,39.942
327d4c4e,0,338,43.45,39.948
327dd444,0,63,43.449,39.95
327bcc0f,35000,93,41.782,41.094
327ce9db,3800,80,42.143,42.217
327d9e72,11775,72,43.333,39.352
327d3cc3,39000,91,41.841,39.611
327d9038,31050,92,41.832,39.877
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dca6a,0,180,43.448,39.942
327dd743,0,334,43.448,39.942
327d4c4e,0,338,43.45,39.948
327dd444,0,65,43.45,39.953
327bcc0f,34975,93,41.781,41.093
327ce9db,3350,80,42.147,42.247
327d9e72,11775,72,43.333,39.352
327d3cc3,39000,91,41.838,39.743
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dca6a,0,180,43.448,39.942
327dd743,0,334,43.448,39.942
327d4c4e,0,338,43.45,39.948
327dd444,0,157,43.45,39.953
327d9038,31025,92,41.823,40.093
327bcc0f,34975,93,41.777,41.194
327ce9db,2900,80,42.151,42.279
327d9e72,11775,72,43.333,39.352
327d3cc3,39000,91,41.835,39.791
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dca6a,0,180,43.448,39.942
327dd743,0,337,43.448,39.943
327d4c4e,0,338,43.45,39.948
327dd444,0,89,43.449,39.954
327d9038,31050,92,41.821,40.142
327bcc0f,34975,93,41.774,41.262
327ce9db,2500,79,42.154,42.305
327d9e72,11775,72,43.333,39.352
327d3cc3,39000,91,41.832,39.886
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dca6a,0,180,43.448,39.942
327dd743,0,354,43.447,39.943
327d4c4e,0,338,43.45,39.948
327dd444,0,242,43.449,39.953
327d9038,31025,92,41.817,40.26
327bcc0f,35000,93,41.752,41.588
327ce9db,2150,81,42.158,42.33
327d9be6,28650,57,42.866,37.412
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dd444,25,244,43.442,39.934
327ddacf,0,244,43.446,39.939
327dca6a,0,180,43.448,39.942
327dd743,0,64,43.447,39.943
327ddaa6,0,244,43.448,39.945
327d4c4e,0,338,43.45,39.948
327d3cc3,39000,92,41.826,40.052
327d9038,31000,92,41.812,40.372
327bcc0f,35000,93,41.749,41.66
327ce9db,1750,80,42.161,42.357
327d9be6,26875,67,42.918,37.585
327dd444,600,244,43.438,39.921
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddb2f,0,250,43.446,39.938
327dca6a,0,180,43.448,39.942
327dd743,0,64,43.447,39.942
327ddaa6,0,244,43.447,39.944
327d4c4e,0,338,43.45,39.948
327d3cc3,39000,92,41.821,40.15
327d9038,30975,92,41.808,40.469
327bcc0f,35000,93,41.742,41.772
327d9be6,25875,67,42.947,37.678
327dd444,600,244,43.427,39.892
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddb2f,0,250,43.446,39.938
327dca6a,0,180,43.448,39.942
327dd743,0,64,43.447,39.942
327ddaa6,0,244,43.447,39.943
327d4c4e,0,338,43.45,39.948
327d3cc3,39000,92,41.819,40.235
327d9038,30975,92,41.805,40.525
327bcc0f,35000,93,41.738,41.886
327d9be6,24850,67,42.971,37.758
327dd444,600,244,43.427,39.892
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddb2f,0,244,43.445,39.936
327dca6a,0,180,43.448,39.942
327dd743,0,64,43.447,39.942
327ddaa6,0,244,43.447,39.943
327d4c4e,0,338,43.45,39.948
327d3cc3,39000,92,41.812,40.376
327d9038,30975,92,41.803,40.575
327bcc0f,35000,93,41.724,42.073
327d9be6,24850,67,42.997,37.841
327dd444,600,244,43.427,39.892
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddb2f,0,239,43.444,39.934
327dca6a,0,180,43.448,39.942
327dd743,0,64,43.447,39.942
327ddaa6,0,244,43.447,39.943
327d4c4e,0,338,43.45,39.948
327d3cc3,39000,92,41.808,40.466
327d9038,30975,92,41.797,40.71
327bcc0f,34975,93,41.719,42.152
327d9be6,22775,67,42.983,37.798
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddb2f,0,61,43.445,39.935
327dca6a,0,180,43.448,39.942
327dd743,0,64,43.447,39.942
327ddaa6,0,244,43.447,39.943
327ddc85,0,338,43.45,39.948
327d3cc3,39000,92,41.805,40.566
327d9038,31000,92,41.792,40.836
327bcc0f,35000,94,41.718,42.165
327d9be6,22775,67,43.009,37.881
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddb2f,0,56,43.445,39.935
327dca6a,0,180,43.448,39.942
327dd743,0,64,43.447,39.942
327ddaa6,0,244,43.447,39.943
327ddc85,0,338,43.45,39.948
327d3cc3,39000,92,41.804,40.599
327d9038,31000,92,41.791,40.899
327bcc0f,35000,94,41.711,42.304
327d9be6,21050,67,43.06,38.054
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddd7a,0,5,43.443,39.931
327ddb2f,0,56,43.445,39.935
327dca6a,0,180,43.448,39.942
327dd743,0,67,43.447,39.942
327ddaa6,0,244,43.447,39.943
327ddc85,0,338,43.45,39.948
327d3cc3,39000,92,41.8,40.671
327d9038,31000,92,41.788,40.993
327d696f,30450,66,42.861,37.406
327d9be6,20475,67,43.077,38.113
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddd7a,0,5,43.443,39.931
327ddb2f,0,56,43.445,39.935
327dca6a,0,180,43.448,39.942
327dd743,0,132,43.447,39.943
327ddaa6,0,244,43.447,39.943
327ddc85,0,338,43.45,39.948
327d3cc3,39000,92,41.796,40.806
327d9038,31025,92,41.79,40.846
327d696f,28500,63,42.898,37.532
327d9be6,20475,67,43.102,38.191
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddd7a,0,5,43.443,39.931
327dca6a,0,180,43.448,39.942
327ddaa6,0,312,43.447,39.943
327dcf67,0,334,43.448,39.943
327dd743,0,78,43.447,39.943
327ddc85,0,338,43.45,39.948
327d3cc3,39000,92,41.793,40.813
327d9038,31025,92,41.788,40.946
327d6cbc,35000,91,42.195,37.444
327d5150,33000,126,41.898,37.446
327d696f,27625,63,42.922,37.613
327d9be6,20475,67,43.123,38.262
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddd7a,0,5,43.443,39.931
327dc4e7,0,239,43.446,39.939
327dca6a,0,180,43.448,39.942
327ddaa6,0,334,43.448,39.943
327dcf67,0,334,43.448,39.943
327dd743,0,64,43.447,39.944
327ddc85,0,338,43.45,39.948
327d3cc3,39000,92,41.79,40.949
327d9038,31025,92,41.786,41.009
327d6cbc,35000,91,42.194,37.538
327d5150,33000,126,41.839,37.556
327d696f,26775,68,42.943,37.682
327d9be6,20475,67,43.138,38.31
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddd7a,0,5,43.443,39.931
327dc4e7,0,236,43.446,39.939
327dca6a,0,180,43.448,39.942
327ddaa6,0,334,43.448,39.942
327dcf67,0,337,43.448,39.943
327dd743,0,64,43.447,39.945
327ddc85,0,338,43.45,39.948
327d3cc3,39000,92,41.788,41.015
327d9038,31025,92,41.771,41.253
327d5150,33000,126,41.796,37.636
327d696f,25525,68,42.956,37.725
327d6cbc,35000,98,42.143,37.795
327d9be6,20475,69,43.161,38.39
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddd7a,0,5,43.443,39.931
327dc4e7,0,247,43.445,39.937
327dca6a,0,180,43.448,39.942
327ddaa6,25,334,43.448,39.942
327dcf67,0,351,43.448,39.943
327dd743,0,64,43.448,39.946
327ddc85,0,338,43.45,39.948
327d3cc3,39000,93,41.767,41.314
327d9038,31025,92,41.769,41.347
327d696f,24075,68,42.996,37.859
327d5150,33000,126,41.89,37.878
327d6cbc,35000,98,42.133,37.894
327d9be6,20475,70,43.183,38.475
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddd7a,0,22,43.443,39.931
327dc4e7,0,241,43.444,39.934
327dca6a,0,180,43.448,39.942
327ddaa6,25,334,43.448,39.942
327dcf67,0,45,43.447,39.943
327ddc85,0,338,43.45,39.948
327dd743,0,64,43.449,39.949
327d3cc3,39000,93,41.764,41.381
327d9038,31000,94,41.749,41.614
327d696f,23025,67,43.025,37.958
327d5150,33000,126,41.843,37.964
327d6cbc,35000,98,42.107,38.134
327d9be6,20475,71,43.204,38.561
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddd7a,0,64,43.443,39.931
327dc4e7,0,244,43.444,39.932
327dca6a,0,180,43.448,39.942
327dcf67,0,56,43.447,39.943
327ddc85,0,338,43.45,39.948
327dd743,0,61,43.449,39.951
327d3cc3,39000,93,41.759,41.515
327d9038,30975,94,41.741,41.768
327da71e,33000,60,42.859,37.412
327d696f,21950,67,43.029,37.969
327d5150,33000,91,41.886,38.083
327d6cbc,35000,98,42.1,38.201
327d9be6,20475,72,43.218,38.619
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dc4e7,0,241,43.443,39.931
327ddd7a,0,64,43.443,39.931
327dca6a,0,180,43.448,39.942
327dcf67,0,59,43.447,39.943
327ddc85,0,338,43.45,39.948
327dd743,0,75,43.45,39.953
327d3cc3,39000,93,41.762,41.407
327d9038,30975,94,41.734,41.872
327da71e,33000,60,42.873,37.456
327d696f,20825,67,43.063,38.085
327d9be6,14150,67,43.094,38.175
327d5150,33000,91,41.884,38.223
327d6cbc,35000,98,42.09,38.294
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddd7a,0,64,43.443,39.931
327dc4e7,0,56,43.443,39.931
327dca6a,0,180,43.448,39.942
327dcf67,0,59,43.447,39.943
327ddc85,0,338,43.45,39.948
327dd743,0,188,43.449,39.954
327d3cc3,39000,93,41.757,41.552
327d9038,30975,94,41.729,41.955
327da71e,33000,60,42.895,37.509
327d696f,19900,67,43.089,38.18
327d5150,33000,91,41.882,38.259
327d9be6,14150,67,43.126,38.277
327d6cbc,35000,98,42.085,38.336
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddd7a,0,64,43.443,39.931
327dc4e7,0,67,43.444,39.932
327dca6a,0,180,43.448,39.942
327dcf67,0,59,43.447,39.943
327ddc85,0,338,43.45,39.948
327dd743,0,244,43.448,39.952
327d3cc3,39000,93,41.754,41.618
327d9038,30975,94,41.727,42.001
327da54d,37000,90,41.807,37.456
327da71e,33000,65,42.956,37.732
327d696f,18975,83,43.104,38.264
327d9be6,14150,67,43.141,38.325
327d5150,33000,91,41.88,38.397
327d6cbc,35000,98,42.075,38.428
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327dd743,50,245,43.441,39.93
327ddd7a,0,64,43.443,39.931
327dc4e7,0,67,43.445,39.935
327dca6a,0,180,43.448,39.942
327dcf67,0,59,43.447,39.943
327ddc85,0,338,43.45,39.948
327d3cc3,39000,93,41.738,41.875
327d9038,31000,94,41.718,42.143
327da54d,37000,90,41.807,37.518
327da71e,33000,66,42.99,37.843
327d696f,18375,80,43.113,38.335
327d9be6,14150,67,43.162,38.396
327d6cbc,35000,98,42.068,38.49
327d5150,33000,91,41.876,38.565
327dd743,575,245,43.438,39.92
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddd7a,0,64,43.443,39.932
327dc4e7,0,64,43.445,39.936
327dca6a,0,180,43.448,39.942
327dcf67,0,90,43.447,39.944
327ddc85,0,338,43.45,39.948
327d3cc3,39000,93,41.732,42.012
327d9038,31000,94,41.711,42.272
327da54d,37000,112,41.693,37.714
327da71e,33000,66,43.013,37.917
327d696f,17775,80,43.12,38.402
327d9be6,14150,70,43.186,38.48
327d6cbc,35000,97,42.058,38.588
327d5150,33000,91,41.874,38.663
327dd743,575,245,43.427,39.888
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddd7a,0,64,43.443,39.934
327dc4e7,0,22,43.446,39.939
327dca6a,0,180,43.448,39.942
327dcf67,0,64,43.448,39.946
327ddc85,0,338,43.45,39.948
327d3cc3,39000,93,41.731,42.024
327d9038,31050,94,41.71,42.291
327da54d,37000,112,41.665,37.808
327da71e,33000,66,43.041,38.002
327d696f,17775,80,43.13,38.477
327d9be6,14150,71,43.2,38.538
327d5150,33000,91,41.872,38.676
327d6cbc,35000,96,42.049,38.697
327dd743,575,245,43.427,39.888
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
327dbef2,0,331,43.442,39.928
327dc425,0,271,43.442,39.928
327ddd7a,0,64,43.444,39.935
327dc4e7,0,22,43.446,39.939
327dca6a,0,180,43.448,39.942
327ddc85,0,338,43.45,39.948
327dcf67,0,64,43.449,39.949
327d3cc3,38975,93,41.722,42.18
327da71e,33000,66,43.016,37.928
327d6cbc,35000,98,42.065,38.497
327d696f,17775,80,43.139,38.553
327d9be6,14150,72,43.22,38.624
327d5150,33000,91,41.87,38.78
327dd743,575,245,43.427,39.888
327da6e9,0,180,43.442,39.928
327d9a90,0,140,43.442,39.928
